20,1534661662,53,10
21,1534661662,53,10
21,1534661662,443,10
21,1534661662,56,10
21,1534661662,443,10
21,1534661662,56,10
21,1534661662,53,10
21,1534661662,443,10
21,1534661662,53,10
21,1534661662,56,10
21,1534661662,80,10
21,1534661662,443,10
21,1534661662,443,10
21,1534661662,443,10
21,1534661662,79,10
21,1534661662,80,10
21,1534661662,56,10
21,1534661662,53,10
21,1534661662,80,10
21,1534661662,53,10
21,1534661662,53,10
21,1534661662,443,10
21,1534661662,56,10
21,1534661662,79,10
21,1534661662,79,10
23,1867066828,53,10
23,1867066828,56,10
23,1867066828,53,10
23,1867066828,443,10
23,2112332229,443,10
23,2112332229,53,10
4,2257832819,80,5
8,3662499618,56,10
8,3662499618,53,10
8,3425369346,53,5
9,3663714664,53,10
9,3663714664,80,10
9,3663714664,443,10
9,3663714664,53,10
10,3093924685,443,5
11,3662499618,56,10
11,3662499618,443,10
15,1563677042,80,10
15,1563677042,56,10
15,1563677042,53,10
15,1563677042,80,10
17,2194656056,53,10
17,2194656056,80,10
19,1992306715,79,10
19,1992306715,79,10
21,3663714663,79,10
21,3663714663,56,10
0,1583759342,80,5
1,1583759106,56,5
1,1509466852,80,5
2,636953695,56,10
2,636953695,79,10
2,636953695,53,10
2,3662499618,56,10
2,3662499618,53,10
2,1440146523,80,10
2,1440146523,79,10
3,1440146523,80,10
3,1440146523,443,10
3,1440146523,79,10
4,3625473877,56,10
4,3625473877,79,10
4,3625473877,56,10
4,3625473877,56,10
4,3625473877,53,10
4,3625473877,53,10
4,3625473877,80,10
4,3662499618,56,10
4,3662499618,53,10
8,2061634618,56,10
8,2061634618,56,10
8,2061634618,56,10
8,2061634618,53,10
8,2061634618,56,10
9,3093924685,443,5
11,1728901186,79,10
11,1728901186,56,10
11,1728901186,56,10
11,1728901186,443,10
12,1045155821,79,5
12,3157709073,53,10
12,3157709073,79,10
12,3157709073,56,10
12,3157709073,56,10
12,3417402628,53,5
12,3417402628,53,5
12,3417402628,80,5
13,3514754636,80,10
13,3514754636,443,10
13,3514754636,80,10
13,3514754636,80,10
13,3417402628,53,5
13,3417402628,79,5
13,3417402628,80,5
13,3417402628,56,5
13,3417402628,56,5
13,3417402628,56,5
14,3417402628,79,5
14,3417402628,80,5
14,3417402628,56,5
14,3417402628,79,5
14,3417402628,53,5
14,3417402628,80,5
14,3417402628,443,5
14,3417402628,443,5
14,3417402628,80,5
14,3417402628,53,5
14,3417402628,443,5
14,3417402628,80,5
14,3417402628,56,5
14,3417402628,79,5
14,3417402628,80,5
16,3417402628,443,5
16,3417402628,79,5
16,3417402628,56,5
16,3331304885,443,10
16,3331304885,80,10
17,3417402628,80,5
17,3417402628,53,5
17,3417402628,53,5
17,918181764,80,10
17,918181764,80,10
17,918181764,80,10
17,3417402628,56,5
17,3417402628,80,5
17,3417402628,56,5
17,3417402628,443,5
17,3417402628,443,5
17,3417402628,80,5
17,3417402628,79,5
17,3417402628,443,5
17,3417402628,443,5
17,3417402628,79,5
17,3417402628,53,5
17,3417402628,79,5
17,3417402628,80,5
17,3417402628,80,5
17,3417402628,443,5
17,3417402628,443,5
17,3417402628,443,5
17,3417402628,80,5
19,3149952961,79,10
19,3149952961,79,10
22,3662499618,53,10
22,3662499618,53,10
23,2732394234,79,10
23,2732394234,53,10
0,2732394234,56,10
0,2732394234,79,10
0,2732394234,79,10
0,3662499618,53,10
0,3662499618,79,10
1,2379512144,443,10
1,2379512144,80,10
1,1567150440,443,10
1,1567150440,53,10
1,3726839835,80,10
1,3726839835,443,10
1,1992306715,443,10
1,1992306715,79,10
1,1839458522,56,10
1,1839458522,443,10
2,997771015,443,10
2,997771015,56,10
2,997771015,443,10
2,997771015,56,10
4,3673200452,56,10
4,3673200452,53,10
4,1866713897,80,10
4,1866713897,79,10
5,1878074510,79,10
5,1878074510,79,10
5,1878074510,56,10
5,1878074510,56,10
6,2644468757,443,10
6,2644468757,56,10
6,2644468757,53,10
6,2644468757,56,10
6,2644468757,80,10
6,2644468757,79,10
6,2644468757,53,10
6,2644468757,56,10
6,2644468757,56,10
6,2644468757,79,10
6,2644468757,79,10
6,2644468757,56,10
6,2644468757,56,10
6,2644468757,79,10
6,2644468757,79,10
6,2644468757,443,10
6,2644468757,53,10
6,2644468757,53,10
6,2644468757,53,10
6,2644468757,53,10
6,2644468757,56,10
6,2644468757,56,10
6,2644468757,80,10
7,2644468757,79,10
7,2644468757,80,10
7,2644468757,56,10
7,2644468757,79,10
7,2644468757,79,10
7,2644468757,79,10
7,2644468757,56,10
7,2644468757,80,10
7,2644468757,443,10
7,2644468757,53,10
7,2644468757,80,10
7,2644468757,53,10
9,2071848971,443,10
9,2071848971,80,10
10,3093924685,443,5
11,2031911882,80,10
11,2031911882,56,10
11,1387312680,53,10
11,1387312680,79,10
11,1387312680,79,10
11,1387312680,80,10
11,1387312680,56,10
11,1387312680,53,10
11,1387312680,443,10
12,1408031962,79,10
12,1408031962,443,10
12,1408031962,80,10
12,1408031962,56,10
15,3417402628,443,5
15,3417402628,79,5
15,3417402628,443,5
15,635282015,56,5
16,3417402628,443,5
16,3417402628,80,5
16,3417402628,53,5
16,3417402628,80,5
16,3417402628,443,5
16,3417402628,56,5
17,2731874340,53,10
17,2731874340,53,10
18,3662499618,79,10
18,3662499618,53,10
19,3662499618,80,10
19,3662499618,53,10
21,2057013262,53,10
21,2057013262,53,10
22,2379512144,56,10
22,2379512144,56,10
23,2061518642,80,10
23,2061518642,53,10
23,2061518642,53,10
23,2061518642,56,10
23,22888778,443,10
23,22888778,53,10
3,3662422862,443,5
7,2379512144,443,10
7,2379512144,443,10
7,1169094051,56,10
7,1169094051,56,10
8,1169094051,56,10
8,1169094051,80,10
8,1169094051,56,10
8,1169094051,80,10
8,1169094051,56,10
8,1169094051,79,10
8,1169094051,443,10
8,1169094051,53,10
8,1169094051,79,10
8,1169094051,443,10
8,1169094051,79,10
8,1169094051,443,10
8,1169094051,56,10
8,1169094051,53,10
8,1169094051,56,10
8,1169094051,53,10
8,1169094051,443,10
8,1169094051,443,10
8,1169094051,53,10
8,1169094051,53,10
8,1169094051,79,10
8,1169094051,53,10
8,1169094051,79,10
8,1169094051,80,10
8,1866713897,80,10
8,1866713897,56,10
8,3425369346,56,5
9,1266583736,56,10
9,1266583736,56,10
9,3524339297,80,10
9,3524339297,80,10
9,3524339297,79,10
9,3524339297,53,10
10,2379512144,53,10
10,2379512144,79,10
10,3093924685,53,5
10,2379512074,56,10
10,2379512074,56,10
10,2379512074,80,10
11,2731874340,80,10
11,2731874340,80,10
11,3658882907,443,10
11,3658882907,56,10
11,3658882907,79,10
11,3658882907,443,10
13,3662499618,79,10
13,3662499618,80,10
15,1582091353,79,10
15,1582091353,79,10
15,3662499618,79,10
15,3662499618,79,10
15,3702890158,80,10
15,3702890158,443,10
16,3417402628,80,5
16,3417402628,53,5
16,3417402628,79,5
16,1440146523,443,10
16,1440146523,79,10
19,1347571286,443,5
19,1440146523,56,10
19,1440146523,53,10
19,1440146523,56,10
20,3701803145,443,10
20,3701803145,56,10
20,3701803145,56,10
20,3701803145,79,10
20,3323224962,53,10
20,3323224962,443,10
22,3323224962,53,10
22,3323224962,443,10
22,3323224962,79,10
22,22888778,56,10
22,22888778,80,10
22,2194656056,80,10
22,2194656056,56,10
22,2194656056,79,10
0,2020316489,53,10
0,2020316489,443,10
5,1578641466,443,10
5,1578641466,443,10
6,3732705628,56,10
6,3732705628,56,10
6,3732705628,80,10
6,3732705628,80,10
6,2731874340,79,10
6,2731874340,80,10
6,2731874340,79,10
6,2731874340,56,10
7,1914781013,443,10
7,1914781013,80,10
7,3662499618,443,10
7,3662499618,79,10
9,3662499618,56,10
9,3662499618,443,10
10,3093924685,56,5
11,1390242055,56,10
11,1390242055,79,10
11,95568492,79,5
11,2733888614,80,10
11,2733888614,53,10
12,3524339417,53,10
12,3524339417,56,10
12,3524339417,56,10
12,3524339417,53,10
12,2733888614,56,10
12,2733888614,80,10
12,2733888614,80,10
12,2733888614,80,10
13,3417402628,53,5
13,3417402628,443,5
13,3417402628,53,5
13,3417402628,443,5
13,3417402628,443,5
13,3417402628,80,5
13,3417402628,56,5
14,3417402628,53,5
14,3417402628,53,5
14,3417402628,56,5
14,3417402628,443,5
14,3417402628,79,5
14,3417402628,80,5
14,3417402628,80,5
14,2357014141,53,10
14,2357014141,443,10
14,2357014141,443,10
14,2357014141,80,10
14,2357014141,80,10
14,2357014141,53,10
14,2357014141,80,10
14,2357014141,53,10
14,2357014141,56,10
14,2357014141,443,10
14,2357014141,53,10
14,2357014141,56,10
14,2357014141,80,10
14,2357014141,80,10
14,2357014141,53,10
14,2357014141,443,10
14,2357014141,53,10
14,2357014141,80,10
14,921793314,53,10
14,921793314,53,10
14,921793314,79,10
14,921793314,443,10
14,3417402628,53,5
14,3417402628,443,5
14,3417402628,53,5
14,3417402628,79,5
14,3417402628,56,5
14,3417402628,80,5
14,3417402628,53,5
14,3417402628,53,5
14,3417402628,80,5
14,3417402628,80,5
14,3417402628,79,5
15,3417402628,79,5
16,3417402628,79,5
16,3417402628,56,5
16,3417402628,56,5
16,3417402628,56,5
16,3417402628,80,5
16,3417402628,80,5
16,3417402628,443,5
16,3417402628,443,5
17,95568495,80,5
18,3545395559,443,10
18,3545395559,79,10
18,95568492,53,5
20,1010138808,79,10
20,1010138808,443,10
20,2379512144,53,10
20,2379512144,53,10
20,2379512074,56,10
20,2379512074,443,10
20,2379512074,56,10
21,3583705208,53,10
21,3583705208,56,10
22,1607706759,56,10
22,1607706759,53,10
22,3583705208,56,10
22,3583705208,56,10
22,3583705208,80,10
0,1878076565,56,10
0,1878076565,443,10
0,1878076565,56,10
0,1878076565,56,10
0,1878076565,56,10
0,1878076565,80,10
0,1878076565,80,10
0,1578641466,53,10
0,1578641466,80,10
1,1078495199,80,10
1,1078495199,53,10
3,3662499618,53,10
3,3662499618,79,10
4,1347567885,53,5
4,1866713897,53,10
4,1866713897,79,10
4,3662499618,80,10
4,3662499618,443,10
12,3093924685,56,5
12,1938273710,443,10
12,1938273710,80,10
12,1938273710,443,10
12,1938273710,443,10
12,3558703919,443,10
12,3558703919,79,10
12,3558703919,79,10
12,3558703919,53,10
17,996246682,80,10
17,996246682,79,10
17,996246682,80,10
17,996246682,56,10
17,996246682,80,10
17,996246682,443,10
17,2379512144,80,10
17,2379512144,56,10
17,2379512074,79,10
17,2379512074,80,10
17,2379512074,53,10
19,3063969923,53,10
19,3063969923,53,10
19,3063969923,79,10
19,3063969923,443,10
19,3153089267,53,10
19,3153089267,80,10
19,3153089267,80,10
19,3153089267,53,10
20,459540275,53,10
20,459540275,56,10
20,3392473170,56,10
20,3392473170,79,10
20,3396350783,79,5
21,459540275,53,10
21,459540275,80,10
21,459540275,80,10
22,3662499618,80,10
22,3662499618,80,10
22,3583705208,79,10
22,3583705208,443,10
23,3662499618,79,10
23,3662499618,56,10
23,3583705208,443,10
23,3583705208,443,10
23,3583705208,79,10
0,1992311147,56,10
0,1992311147,53,10
0,1578641466,56,10
0,1578641466,79,10
0,1578641466,80,10
0,1083432450,79,10
0,1083432450,79,10
0,1083432450,53,10
0,1083432450,56,10
0,1083432450,80,10
0,1083432450,443,10
0,1083432450,79,10
0,1083432450,80,10
2,3413028757,443,10
2,3413028757,443,10
2,3413028757,53,10
2,3413028757,80,10
3,3002702366,79,10
3,3002702366,56,10
4,1360102622,443,5
4,1806314175,80,10
4,1806314175,53,10
5,1390242054,79,10
5,1390242054,79,10
5,1806314175,80,10
5,1806314175,53,10
5,1806314175,79,10
5,1806314175,53,10
8,2733886956,79,10
8,2733886956,80,10
8,3034694980,80,10
8,3034694980,53,10
8,3034694980,443,10
8,3034694980,80,10
8,3034694980,80,10
8,1546269561,80,10
8,1546269561,79,10
8,1546269561,79,10
8,1546269561,79,10
9,2733886956,80,10
9,2733886956,56,10
9,2733886956,443,10
9,2733886956,80,10
10,1866713897,443,10
10,1866713897,443,10
10,1347571266,56,5
11,3322362163,443,5
11,1358150548,80,10
11,1358150548,56,10
12,3093924685,443,5
14,920374158,443,10
14,920374158,443,10
14,920374158,443,10
14,920374158,443,10
14,2469663021,79,10
14,2469663021,79,10
14,2469663021,53,10
14,2469663021,443,10
15,3662499618,80,10
15,3662499618,56,10
15,1652130574,56,10
15,1652130574,56,10
15,1652130574,56,10
15,1652130574,79,10
15,1652130574,443,10
15,1652130574,80,10
15,1652130574,56,10
16,3658588182,53,10
16,3658588182,53,10
18,1038376715,80,10
18,1038376715,56,10
18,1038376715,80,10
18,1038376715,443,10
18,1038376715,56,10
18,1038376715,53,10
18,1038376715,56,10
18,1168501154,56,10
18,1168501154,79,10
19,3276722946,56,10
19,3276722946,79,10
19,3276722946,443,10
19,3276722946,80,10
20,922090418,53,10
20,922090418,80,10
20,922090418,80,10
20,922090418,443,10
20,3662499618,53,10
20,3662499618,79,10
21,3104157304,79,10
21,3104157304,443,10
21,3583705208,56,10
21,3583705208,80,10
22,1977159345,80,10
22,1977159345,443,10
22,2379512144,56,10
22,2379512144,79,10
22,2379512074,79,10
22,2379512074,443,10
22,2379512074,79,10
22,3583705208,56,10
22,3583705208,56,10
22,3583705208,80,10
23,1728913303,80,10
23,1728913303,443,10
0,1360102622,53,5
0,1268051660,53,10
0,1268051660,80,10
3,3323217250,443,10
3,3323217250,56,10
3,3323217250,80,10
3,3323217250,53,10
3,3323217250,79,10
3,3323217250,56,10
3,3323217250,80,10
3,3323217250,53,10
3,3323217250,80,10
3,3323217250,79,10
4,2040571066,443,10
4,2040571066,53,10
5,469652053,443,10
5,469652053,53,10
5,469652053,56,10
5,469652053,79,10
5,1486272114,53,10
5,1486272114,56,10
6,2257832819,79,5
6,1486272114,53,10
6,1486272114,53,10
6,1486272114,79,10
6,1486272114,80,10
7,3392473170,56,10
7,3392473170,80,10
7,3392473170,80,10
7,3392473170,443,10
8,3425369346,53,5
10,2731874340,53,10
10,2731874340,79,10
10,2731874340,56,10
10,2731874340,56,10
12,3662499618,443,10
12,3662499618,79,10
12,3093924685,80,5
14,831705142,56,10
14,831705142,53,10
14,831705142,53,10
14,831705142,56,10
14,831705142,56,10
14,831705142,79,10
14,831705142,443,10
14,831705142,53,10
14,831705142,56,10
14,831705142,79,10
14,831705142,53,10
14,831705142,53,10
14,3226568430,53,10
14,3226568430,53,10
14,3662499618,79,10
14,3662499618,56,10
15,1361901324,80,10
15,1361901324,56,10
15,1361901324,443,10
15,1361901324,53,10
15,2160578432,53,10
15,2160578432,53,10
19,2379512144,79,10
19,2379512144,80,10
19,2379512074,56,10
19,2379512074,56,10
19,2379512074,443,10
19,3361917079,79,10
19,3361917079,56,10
19,3361917079,79,10
19,3361917079,53,10
19,918162984,443,10
19,918162984,80,10
19,918162984,443,10
19,918162984,53,10
20,3105870110,79,10
20,3105870110,53,10
21,635281533,56,5
22,1333008890,80,10
22,1333008890,443,10
22,1333008890,79,10
22,1333008890,53,10
22,1333008890,80,10
22,1333008890,79,10
22,1333008890,79,10
22,1185021248,80,10
22,1185021248,79,10
22,1185021248,443,10
22,1185021248,80,10
22,1185021248,80,10
22,1185021248,80,10
22,1185021248,53,10
22,1224484407,79,10
22,1224484407,443,10
22,1224484407,56,10
22,1224484407,79,10
22,1224484407,53,10
22,1224484407,53,10
22,1224484407,56,10
23,1937705123,443,10
23,1937705123,443,10
23,1937705123,56,10
23,1937705123,79,10
23,3583705208,79,10
23,3583705208,53,10
0,1668009636,79,10
0,1668009636,53,10
0,1668009636,56,10
0,3583705208,79,10
0,3583705208,56,10
0,3583705208,79,10
4,48517181,79,10
4,48517181,80,10
5,3662499618,80,10
5,3662499618,53,10
9,3662499618,53,10
9,3662499618,56,10
10,1038357888,53,10
10,1038357888,443,10
10,1038357888,80,10
10,1038357888,79,10
10,1038357888,56,10
10,1038357888,443,10
10,1038357888,79,10
10,1038357888,80,10
10,1038357888,56,10
10,1038357888,80,10
10,1038357888,80,10
10,3011256841,53,10
10,3011256841,56,10
11,1651943708,80,10
11,1651943708,56,10
11,1651943708,443,10
11,1651943708,53,10
12,3702890158,53,10
12,3702890158,443,10
12,3702890158,80,10
12,3702890158,443,10
12,3093924685,80,5
13,1255140021,56,10
13,1255140021,80,10
15,3104105411,80,10
15,3104105411,80,10
16,3417402628,80,5
16,3417402628,80,5
16,3417402628,80,5
16,1123692547,80,10
16,1123692547,56,10
16,1123692547,443,10
16,3417402628,443,5
16,3417402628,80,5
16,3417402628,79,5
17,3331304885,79,10
17,3331304885,443,10
18,910706036,80,10
18,910706036,80,10
18,910706036,79,10
19,2379512144,80,10
19,2379512144,80,10
19,2379512074,56,10
19,2379512074,443,10
19,2379512074,79,10
20,1130748604,79,10
20,1130748604,53,10
20,1130748604,443,10
20,1130748604,79,10
20,1130748604,79,10
20,1130748604,53,10
20,1130748604,80,10
21,2006145828,443,10
21,2006145828,56,10
21,2006145828,443,10
21,2006145828,79,10
22,3583705208,56,10
22,3583705208,56,10
23,3583705208,56,10
23,3583705208,56,10
23,3583705208,80,10
0,3392473170,443,10
0,3392473170,79,10
0,3392473170,79,10
0,3392473170,443,10
0,3662499618,80,10
0,3662499618,56,10
3,1390242054,79,10
3,1390242054,56,10
4,3104157304,53,5
4,2379512307,56,10
4,2379512307,53,10
4,1866713897,56,10
4,1866713897,53,10
5,3662499618,56,10
5,3662499618,56,10
6,1878552671,56,10
6,1878552671,443,10
6,1878552671,56,10
6,1878552671,56,10
6,1878552671,443,10
6,1878552671,56,10
6,1878552671,80,10
6,1878552671,53,10
6,1878552671,56,10
6,1878552671,56,10
6,1878552671,80,10
8,920100279,56,10
8,920100279,56,10
8,920100279,443,10
8,920100279,53,10
8,1607706759,79,10
8,1607706759,53,10
8,1607706759,443,10
10,633026079,443,10
10,633026079,80,10
10,633026079,53,10
10,633026079,53,10
10,3093924685,53,5
11,3417402628,443,5
11,3417402628,443,5
11,3417402628,443,5
11,3417402628,56,5
11,3417402628,53,5
11,3662499618,56,10
11,3662499618,443,10
11,3662499618,53,10
11,3662499618,56,10
12,3417402628,56,5
12,3417402628,53,5
12,3417402628,56,5
13,3417402628,80,5
13,3417402628,80,5
13,3417402628,53,5
13,3417402628,56,5
13,3417402628,79,5
13,3417402628,443,5
13,3417402628,443,5
13,3417402628,53,5
13,3417402628,53,5
13,3417402628,443,5
13,3417402628,79,5
13,3417402628,80,5
13,3417402628,79,5
13,3417402628,80,5
14,3417402628,80,5
14,3417402628,56,5
14,3417402628,53,5
14,3417402628,80,5
14,3417402628,443,5
14,3417402628,79,5
14,3417402628,56,5
14,3417402628,80,5
14,3417402628,79,5
14,3417402628,443,5
14,3417402628,80,5
14,3417402628,56,5
14,3417402628,53,5
15,3417402628,56,5
15,3417402628,79,5
15,3417402628,53,5
16,3417402628,80,5
16,3417402628,79,5
16,3417402628,443,5
16,3417402628,443,5
16,3417402628,56,5
16,3417402628,80,5
18,1466095884,79,10
18,1466095884,79,10
18,1466095884,53,10
18,1466095884,79,10
18,1432693901,53,10
18,1432693901,80,10
18,1432693901,79,10
18,1432693901,79,10
18,2379512144,80,10
18,2379512144,80,10
18,2379512074,53,10
18,2379512074,53,10
18,2379512074,80,10
23,3583705208,79,10
23,3583705208,443,10
0,3583705208,53,10
0,3583705208,56,10
0,3583705208,443,10
1,1919965750,80,10
1,1919965750,443,10
1,1919965750,56,10
1,1919965750,53,10
1,3323217250,79,10
1,3323217250,53,10
1,3323217250,79,5
2,1509466310,56,5
3,3662499618,56,10
3,3662499618,79,10
4,2731874340,56,10
4,2731874340,79,10
4,2731874340,80,10
4,2731874340,79,10
6,3662499618,79,10
6,3662499618,79,10
7,1805336866,80,10
7,1805336866,443,10
7,1805336866,80,10
7,1805336866,79,10
7,1805336866,53,10
7,1805336866,80,10
7,1805336866,53,10
7,1805336866,443,10
7,1805336866,53,10
7,1805336866,443,10
7,1805336866,80,10
7,1805336866,79,10
7,1805336866,53,10
7,1805336866,443,10
7,1805336866,56,10
7,1805336866,80,10
7,1805336866,80,10
7,1805336866,80,10
7,1805336866,80,10
7,1805336866,80,10
7,1805336866,79,10
7,1805336866,53,10
7,1805336866,56,10
7,1805336866,79,10
7,1805336866,79,10
7,1805336866,80,10
8,3524339417,443,10
8,3524339417,56,10
8,3524339417,443,10
8,3524339417,53,10
8,1866713897,80,10
8,1866713897,80,10
8,3425369346,56,5
10,3392473170,80,10
10,3392473170,79,10
10,3392473170,443,10
10,3392473170,53,10
11,3093924685,79,5
11,3583705208,443,10
11,3583705208,56,10
12,1347567746,443,10
12,1347567746,80,10
12,3583705208,56,10
12,3583705208,80,10
12,3583705208,79,10
12,1347567746,79,10
12,1347567746,79,10
12,1347567746,80,10
13,3545395559,79,10
13,3545395559,53,10
16,1559250072,443,10
16,1559250072,80,10
16,1559250072,56,10
17,2379512144,80,10
17,2379512144,80,10
17,2379512074,53,10
17,2379512074,56,10
17,2379512074,80,10
19,3030798635,53,10
19,3030798635,443,10
19,3030798635,79,10
19,3030798635,443,10
19,3736746938,56,10
19,3736746938,80,10
19,3659274478,80,10
19,3659274478,53,10
20,3662499618,80,10
20,3662499618,79,10
20,2734181414,80,5
20,2734181412,56,5
20,2734181410,56,5
22,3030798635,53,10
22,3030798635,53,10
22,3030798635,79,10
22,3030798635,80,10
